207	5	38	2025-10-21 14:29:56.370447	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
208	11	38	2025-10-21 14:29:56.380097	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
209	1	38	2025-10-21 14:29:56.396246	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
210	7	38	2025-10-21 14:29:56.402738	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
211	4	38	2025-10-21 14:29:56.424922	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
212	2	38	2025-10-21 14:29:56.439251	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
213	12	38	2025-10-21 14:29:56.446033	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
214	6	28	2025-10-14 22:11:06.910856	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
215	16	28	2025-10-14 22:11:06.91701	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
216	17	28	2025-10-14 22:11:06.923388	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
217	18	28	2025-10-14 22:11:06.944799	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
218	19	28	2025-10-14 22:11:06.952075	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
219	23	28	2025-10-14 22:11:06.961487	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
220	24	28	2025-10-14 22:11:06.968349	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
221	15	40	2025-10-22 12:52:47.088741	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
222	13	38	2025-10-21 14:29:56.453114	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
223	15	32	2025-10-22 12:37:14.79299	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
224	14	32	2025-10-22 12:37:14.802409	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
225	5	32	2025-10-22 12:37:14.809417	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
226	11	32	2025-10-22 12:37:14.816211	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
227	1	32	2025-10-22 12:37:14.823327	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
228	7	32	2025-10-22 12:37:14.831006	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
229	6	29	2025-10-14 22:36:24.326723	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
230	16	29	2025-10-14 22:36:24.333083	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
231	17	29	2025-10-14 22:36:24.339217	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
232	19	29	2025-10-14 22:36:24.364128	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
233	23	29	2025-10-14 22:36:24.370432	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
234	24	29	2025-10-14 22:36:24.421144	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
235	12	21	2025-10-14 05:27:56.61764	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
236	14	31	2025-10-17 15:43:26.333581	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
237	5	31	2025-10-17 15:43:26.3409	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
238	11	31	2025-10-17 15:43:26.347813	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
239	7	31	2025-10-17 15:43:26.362936	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
240	4	31	2025-10-17 15:43:26.369989	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
241	2	31	2025-10-17 15:43:26.376595	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
242	12	31	2025-10-17 15:43:26.423296	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
243	2	32	2025-10-22 12:37:14.844916	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
244	12	32	2025-10-22 12:37:14.85149	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
245	13	32	2025-10-22 12:37:14.85839	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
246	4	40	2025-10-22 12:52:47.137131	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
247	4	32	2025-10-22 12:37:14.83806	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
248	15	41	2025-10-23 15:02:31.437791	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
249	14	41	2025-10-23 15:02:31.447463	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
250	5	41	2025-10-23 15:02:31.456168	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
251	11	41	2025-10-23 15:02:31.463788	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
252	7	41	2025-10-23 15:02:31.491514	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
253	4	41	2025-10-23 15:02:31.516627	\N	\N	\N	in_person	Auto-created for graded assignment (physical paper)	\N
